,"district_code,subdistrict_code,village_code,village_name,num_households,centre_lat,centre_long,ne_lat,ne_long,sw_lat,sw_long",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,centre_lat,centre_long,ne_lat,ne_long,sw_lat,sw_long
38,208,1102,220975,Bhagwanpur,510,25.8586153,85.299719,25.8702218,85.3115772,25.8458828,85.28169059999999
39,208,1102,220976,Saheban,510,26.466201,86.929858,26.4698904,86.93740079999999,26.4583091,86.92346189999999
40,208,1102,220977,Samda,491,24.6243783,84.8346359,24.6315842,84.84359719999999,24.6202526,84.8272322
41,208,1102,220978,Kataia,1246,26.563057,84.079641,0.0,0.0,0.0,0.0
42,208,1102,220979,Bhawanipur,589,26.4646838,86.9974385,26.4763393,87.0087736,26.4516104,86.9849014
43,208,1102,220980,Hirde Nagar,1121,26.4737871,87.00994299999999,26.4839592,87.02066049999999,26.4600791,87.0005035
44,208,1102,220981,Hanuman Nagar,205,25.5875912,85.16278319999999,25.5913629,85.16781999999999,25.5844609,85.157012
45,208,1102,220982,Mohanpur,496,25.7195518,86.015984,25.7230034,86.01881379999999,25.7160339,86.01370229999999
46,208,1102,220983,Hedolwa,231,26.4623093,87.02494399999999,26.4708804,87.03880310000001,26.455759,87.015213
47,208,1102,220984,Balbhadarpur,866,26.4511587,87.0495736,26.4651297,87.05339819999999,26.4449291,87.0305633
48,208,1102,220985,Barhampur,160,25.5933018,84.29633919999999,25.6106872,84.31678,25.579237,84.27603909999999
49,208,1102,220986,Kusahar,1104,26.3622479,84.7078238,0.0,0.0,0.0,0.0
50,208,1102,220987,Kusahar Arazi,538,26.4270401,87.0299433,26.4388809,87.0382231,26.4159297,87.01495340000001
51,208,1102,220988,Sitapur,910,26.4502073,87.00994299999999,26.4626408,87.0326082,26.4341393,86.9851915
52,208,1102,220989,Bishunpur Chaudhary,726,26.4293121,86.9974385,26.4438096,87.0205687,26.4198207,86.9834137
53,208,1102,220991,Surea urf Siripur,173,26.4377883,86.9799267,26.4487895,86.9888534,26.4285297,86.97229019999999
54,208,1102,220992,Kamatpur,777,25.1057471,86.8070879,25.1113184,86.8152391,25.0975266,86.802971
55,208,1102,220993,Derbandhe,723,26.419573,86.95489889999999,26.4280605,86.9681624,26.4150999,86.9414216
56,208,1102,220997,Shibnagar,357,26.4199021,85.7999758,26.4274329,85.80816639999999,26.4111786,85.78204339999999
57,208,1102,220998,Rampur,458,27.0592413,84.5458072,27.0733795,84.5552213,27.0524405,84.5282364
58,208,1102,220999,Parwaha,430,26.2333647,87.2269973,26.249483,87.2490464,26.210947,87.2082518
59,208,1102,221000,Nirmali,1057,26.1630329,86.5627851,26.1721192,86.5748826,26.1516608,86.5504991
60,208,1102,221001,Bishunpur Shiwaram,699,26.414729,87.0049416,26.4251593,87.0217131,26.4093303,86.9887238
61,208,1102,221002,Nathpatti,414,26.406764,87.0474368,26.4265402,87.0550347,26.3909339,87.0320363
62,208,1102,221003,Bishunpur Ghansham,250,26.3976619,87.0349421,26.4064197,87.0498427,26.3899402,87.0207975
63,208,1102,221005,Bauraha,630,26.4914005,86.4275882,26.5055464,86.4355011,26.485298,86.41448199999999
64,208,1102,221006,Banaili Patti,1016,26.5452387,87.0449381,26.5624007,87.0670165,26.52359,87.02931939999999
65,208,1102,221007,Munshi piprahi,114,26.5390355,87.0299433,26.5501098,87.0380935,26.5347994,87.0227432
66,208,1102,221008,Gidarmari,222,26.5333493,87.03994039999999,26.5383298,87.05303200000002,26.5245895,87.0339584
67,208,1102,221010,Jagir Arazi Kaskapur,206,26.5145812,87.0586792,26.5212192,87.0632478,26.5093518,87.05336
68,208,1102,221011,Koskapur,113,26.279016,87.14727649999999,26.3117674,87.1573409,26.25667,87.1235351
69,208,1102,221012,Ranipatti,258,26.4465698,85.9074526,26.4565117,85.92737679999999,26.4364833,85.8969551
70,208,1102,221013,Piprahinag,167,26.5053288,87.03869089999999,26.5086994,87.042427,26.4998206,87.0338134
71,208,1102,221014,Jhirwa,334,24.8397857,86.9098159,24.849777,86.9205932,24.8242721,86.8951111
72,208,1102,221015,Parmanandpur,706,25.7254536,85.1201474,25.7608222,85.1443863,25.7229663,85.11271479999999
73,208,1102,221016,Puraini,183,25.5961766,86.9918988,0.0,0.0,0.0,0.0
74,208,1102,221017,Ghauspurpatti,658,26.504599,87.0749136,26.515204,87.0836269,26.4920468,87.0666504
75,208,1102,221018,Shankarpur,538,26.0311984,86.86853239999999,26.0353582,86.87096079999999,26.0275473,86.86406389999999
76,208,1102,221019,Bhagwanpur,752,25.8586153,85.299719,25.8702218,85.3115772,25.8458828,85.28169059999999
77,208,1102,221020,Kochgawan,947,25.0390837,85.63577889999999,25.0547427,85.6543427,25.026493,85.6205521
78,208,1102,221021,Sobhankarpur,211,26.4619727,87.0443134,26.4640293,87.0475233,26.4595602,87.0407333
79,208,1102,221023,Bairia Arazi,201,26.4584809,87.0536829,26.4642201,87.0593566,26.4521408,87.04627239999999
80,208,1102,221024,Bairia Chawdhari,181,26.4616333,87.06367499999999,26.4664992,87.07096109999999,26.4563407,87.05832649999999
81,208,1102,221026,Padampur,122,26.351085,87.9089623,26.3792247,87.9478682,26.3356475,87.87731920000002
82,208,1102,221027,Bairia Kamal,397,26.4467414,87.05618109999999,26.4530791,87.0643997,26.43898,87.0496368
83,208,1102,221028,Koyali,393,26.4432076,87.0646165,26.4518603,87.07310489999999,26.4420394,87.0632628
84,208,1102,221029,Lalpurgot,573,26.4409993,87.06367499999999,26.4470805,87.074997,26.4321001,87.054283
85,208,1102,221032,Parsa,770,25.8141503,84.9054534,0.0,0.0,0.0,0.0
86,208,1102,221033,Parsa Kalan,105,26.7558819,85.5727878,26.7653504,85.5782164,26.7485236,85.5640485
87,208,1102,221034,Nathbari,362,26.3995726,87.05618109999999,26.4071599,87.06472769999999,26.3941403,87.0465164
88,208,1102,221035,Tulsipatti,152,26.3908807,87.06367499999999,26.395691,87.0767899,26.384899,87.0494767
89,208,1102,801303,Birpur (NP),4157,26.515046,87.00994299999999,26.5249468,87.0245827,26.5054387,86.9979001
90,208,1103,221036,Gurdharia,412,26.3952262,86.9886834,26.4041406,86.9972306,26.3853799,86.9789198
91,208,1103,221038,Balua,1068,27.1544172,84.4303959,27.1657198,84.43430300000001,27.148878,84.42287449999999
92,208,1103,221039,Bishunpur Ghulami,507,26.3913514,87.0149438,26.3982294,87.0301436,26.3828906,87.0020524
93,208,1103,221040,Bhawanipur Tharha,208,26.3851423,86.99993959999999,26.3954907,87.0070265,26.3780307,86.9876099
94,208,1103,221041,Matiari,752,26.313639,87.2593454,26.3245506,87.2738722,26.303789,87.24462869999999
95,208,1103,221042,Barhmotar,361,26.1598839,86.2863163,26.1625423,86.2902223,26.1578196,86.2805022
96,208,1103,221043,Mahadeopatti,408,26.7093052,85.63577889999999,26.7169247,85.6481707,26.6970576,85.617134
97,208,1103,221044,Tengri,298,26.3679704,87.02494399999999,26.3766898,87.0385816,26.3578891,86.9874723
98,208,1103,221045,Chapain,815,26.3626899,87.054932,26.3765106,87.0682219,26.3578892,87.03788759999999
99,208,1103,221046,Chainpur,936,25.0328082,83.5046184,25.0447036,83.5154057,25.0240733,83.4984971
100,208,1103,221047,Bhimpur,1242,26.3479966,87.0574302,26.3599089,87.0777817,26.3314189,87.0249481
101,208,1103,221048,Bhimpur,755,26.3479966,87.0574302,26.3599089,87.0777817,26.3314189,87.0249481
102,208,1103,221049,Keola,676,26.350381,87.0299433,26.35865,87.0465013,26.3341502,87.01754
103,208,1103,221050,Jiwachhpur,2282,26.2154472,86.7893889,26.2255096,86.80055999999999,26.2076301,86.7830961
104,208,1103,221051,Belaganj,690,24.9694491,84.97351100000002,24.9747597,84.98207450000001,24.9616545,84.96470099999999
105,208,1103,221052,Gobindpur Kalan,573,26.3030908,87.02494399999999,26.3104802,87.0436094,26.2946794,86.9983214
106,208,1103,221054,Madhubani,1755,26.3482938,86.0711661,26.3763187,86.097858,26.3157381,86.0493466
107,208,1103,221055,Dodra,706,26.3406529,87.00648310000001,26.3462389,87.0206987,26.3312797,86.9884261
108,208,1103,221056,Kalikapur,331,26.496593,86.0905472,26.5014747,86.0980082,26.4907974,86.0863567
109,208,1103,221057,Lachhminia,1846,25.4106633,86.328169,25.4151948,86.33256519999999,25.4080817,86.3213825
110,208,1103,221058,Bharatpur,110,26.2652579,86.9786757,26.2694606,86.9840316,26.2590903,86.9718015
111,208,1103,221059,Lalganj,1888,25.8639603,85.1764491,25.8746882,85.184766,25.856438,85.1637803
112,208,1103,221060,Pariahi,1196,26.5702747,85.15571410000001,26.5880813,85.1780393,26.5576801,85.1289367
113,208,1103,221061,Udhampur,752,26.2966735,86.99993959999999,26.3068999,87.0175932,26.2886028,86.9904176
114,208,1103,221062,Bhagwatpur,669,25.766713,85.7083629,25.7740172,85.715164,25.7449798,85.6797713
115,208,1103,221063,Madhopur,1291,26.3431608,84.4500844,26.3473928,84.4555306,26.3366146,84.4449198
116,208,1103,221064,Mahaddipur,345,25.4009752,86.7420623,25.4038564,86.75732570000001,25.3800131,86.7076206
117,208,1103,221065,Hariharpur,1560,26.2550842,85.831346,26.2573316,85.83433629999999,26.252066,85.8279848
118,208,1103,221066,Rampur,1162,27.0592413,84.5458072,27.0733795,84.5552213,27.0524405,84.5282364
119,208,1103,221067,Lalpur,937,26.228135,86.82956449999999,26.2374191,86.8406677,26.2170295,86.81326299999999
120,208,1103,221068,Katahra,1530,26.2300086,87.0574302,26.2498397,87.0820693,26.2077198,87.0369871
121,208,1103,221069,Dhakhargaru,1401,26.2148987,87.03994039999999,26.2241496,87.0435487,26.2042102,87.0301819
122,208,1103,221070,Bhatabari,675,26.3021178,87.79108910000001,26.3238792,87.8098143,26.2894706,87.77600849999999
123,208,1103,221071,Chhatapur,2379,26.2220858,87.0050561,26.2342701,87.01136029999999,26.2175406,86.9928518
124,208,1103,221072,Rajwara,242,26.2556822,84.95184069999999,26.2656994,84.9669799,26.2484226,84.9343337
125,208,1103,221073,Narahia,648,26.3622248,86.5323325,0.0,0.0,0.0,0.0
126,208,1103,221074,Lachhmipur,477,26.6158818,84.8620054,26.6408614,84.8937224,26.6063994,84.85387399999999
127,208,1103,221075,Karliana,431,26.2105905,87.0062293,26.2177599,87.01905819999999,26.1995104,86.992012
128,208,1103,221076,Khuti,402,26.2018543,86.9799267,26.2075806,86.994293,26.1937008,86.96536259999999
129,208,1103,221077,Darharia,2276,26.3154627,84.45664579999999,26.3237679,84.46141,26.309583,84.44910399999999
130,208,1103,221078,Ghiwaha,1804,25.8963292,86.0555095,25.9097575,86.06607799999999,25.8841629,86.04283900000001
131,208,1103,221079,Bairia,736,27.1205069,84.4999323,27.1285094,84.505928,27.1135748,84.49634540000001
132,208,1103,221080,Raisri,3512,26.1353739,87.0474368,26.1542892,87.06535339999999,26.0970705,87.0159989
133,208,1103,221082,Mahammadganj,1743,26.1617829,87.03994039999999,26.178915,87.06893889999999,26.1475316,87.0242691
134,208,1103,221083,Kishunganj,700,25.6843055,86.94738799999999,25.6911465,86.95530269999999,25.6629679,86.9294733
135,208,1103,221085,Chuni,1648,25.49943,83.9234756,25.5013514,83.92677069999999,25.4963739,83.92099859999999
136,208,1103,221086,Thuthi,826,25.5831155,86.64599439999999,25.5981827,86.6636734,25.5620879,86.6326064
137,208,1103,221087,Partapnagar,496,25.7857935,87.4628736,25.7971306,87.48014429999999,25.7796316,87.4443877
138,208,1103,221088,Indarpur,467,26.2837483,88.05220130000001,26.2926806,88.0608519,26.2778721,88.04358669999999
139,208,1103,221089,Ramnagar,133,27.1659296,84.32697110000001,0.0,0.0,0.0,0.0
140,208,1103,221090,Mohanpur,579,25.7195518,86.015984,25.7230034,86.01881379999999,25.7160339,86.01370229999999
141,208,1103,221091,Sahata,1651,26.2068097,87.0774107,26.2192992,87.1012342,26.1951294,87.05535110000001
142,208,1103,221092,Patti Niyamat urf Girdharpatti,208,26.1922069,87.08490119999999,26.1976795,87.0995329,26.1855202,87.07235709999999
143,208,1103,221093,Shahpur,369,25.5859834,84.4486628,25.5900137,84.4531911,25.5816881,84.4416972
144,208,1103,221094,Patti Ratan Sar,335,26.1857992,87.0599282,26.2076092,87.0740967,26.1756191,87.0508803
145,208,1103,221095,Kathi,693,25.3535918,87.0867737,25.3574562,87.0902558,25.3511353,87.08216089999999
146,208,1103,221096,Goalpara,1095,26.1479895,87.0873978,26.1868991,87.1070632,26.1306189,87.06535339999999
147,208,1103,221097,Ratan sar,1103,26.1718007,87.09738279999999,26.1845395,87.11768339999999,26.1570282,87.0883027
148,208,1103,221098,Bhawanipur,374,26.4646838,86.9974385,26.4763393,87.0087736,26.4516104,86.9849014
149,208,1103,221101,Charne,1771,26.1211735,87.0749136,26.1325474,87.09622949999999,26.1064586,87.05342089999999
150,208,1104,221102,Garhia,305,26.2969065,86.7391229,26.3089295,86.7575988,26.2891405,86.7172928
151,208,1104,221103,Gobindpur,2248,24.782413,85.6929207,24.7843188,85.6985521,24.7802083,85.68664299999999
152,208,1104,221104,Siripur,1600,26.7280987,84.71588229999999,26.7421836,84.73447399999999,26.7146797,84.7043686
153,208,1104,221106,Chitauni,5103,26.2860821,86.9173327,26.3273804,86.93088829999999,26.2449251,86.89646049999999
154,208,1104,221107,Jainagara,194,26.2527733,86.9461361,26.2569409,86.95468149999999,26.2475298,86.9344711
155,208,1104,221108,Shukha Nagar,1968,26.2647828,86.944294,26.2675093,86.9492659,26.2582315,86.94144109999999
156,208,1104,221109,Bhawanipur,5347,26.4646838,86.9974385,26.4763393,87.0087736,26.4516104,86.9849014
157,208,1104,221111,Tekuna,2182,26.2785581,86.9799267,26.3068503,86.9974134,26.2600001,86.9425581
158,208,1104,221112,Surjapur,1262,26.2649426,86.9636601,26.2717027,86.9685306,26.2594517,86.9589353
159,208,1104,221113,Parsabirbal,949,26.2517471,86.96741449999999,26.2610396,86.9827268,26.2352007,86.947853
160,208,1104,221114,Situhar,510,26.3570734,86.9273532,26.3752404,86.9486922,26.3407992,86.92038699999999
161,208,1105,221115,Undraha,757,25.0960742,85.31311939999999,27.5213199,88.289752,24.286278,83.31486509999999
162,208,1105,221117,Kohbarwa,134,26.6390818,85.14663999999999,26.6476022,85.1545486,26.6308764,85.1401214
163,208,1105,221118,Jagdispur,434,25.468313,84.42251859999999,25.4799928,84.43199159999999,25.4547449,84.4087914
164,208,1105,221119,Mansapur,453,26.4282493,86.5478797,26.4301716,86.55301659999999,26.3751753,86.50411989999999
165,208,1105,221120,Karjain,1415,26.4036006,86.8972854,26.4123305,86.9073793,26.3757191,86.8804624
166,208,1105,221121,Basawanpatti,623,26.4180689,86.8847516,26.4274997,86.8979109,26.4028607,86.8750228
167,208,1105,221123,Dhurgawan,389,26.4243979,86.9048041,26.4314098,86.9135134,26.4102096,86.8961487
168,208,1105,221124,Baisi,1850,25.8672676,87.7443457,25.8739073,87.75505539999999,25.8554968,87.7379107
169,208,1105,221125,Gospur,965,26.3775521,86.919838,26.3859494,86.92625509999999,26.3680726,86.9137001
170,208,1105,221126,Hari Chakla,439,26.3786765,86.9035511,26.3839091,86.9127883,26.3743705,86.89936809999999
171,208,1105,221127,Padum Nagar,623,26.3785144,86.8960322,26.3898296,86.901039,26.3709391,86.89322659999999
172,208,1105,221128,Shankarpur Doulat,174,26.3732601,86.89164559999999,26.3764801,86.89523319999999,26.371189,86.8854063
173,208,1105,221129,Bauraha,1375,26.4914005,86.4275882,26.5055464,86.4355011,26.485298,86.41448199999999
174,208,1105,221130,Parmanandpur,705,25.7254536,85.1201474,25.7608222,85.1443863,25.7229663,85.11271479999999
175,208,1105,221131,Bishunpur Daulat,2192,26.3446336,86.8972854,26.3653696,86.9224928,26.3042199,86.8828582
176,208,1105,221132,Harpur,579,25.4408945,84.05209339999999,25.4428483,84.0536928,25.4375777,84.0492297
177,208,1105,221133,Fakirna,530,26.3575501,86.8809909,26.3664301,86.8921434,26.3495101,86.87064339999999
178,208,1105,221134,Hariraha,2171,26.3673512,86.8571659,26.3901291,86.8897932,26.3563194,86.8439866
179,208,1105,221135,Motipur,973,26.2525481,85.1608985,26.2643741,85.17988009999999,26.2466124,85.1456824
180,208,1105,221136,Berdah,462,26.3347525,86.84963979999999,26.3411914,86.86297420000001,26.3230372,86.83413499999999
181,208,1105,221137,Sitaram Chakla,207,26.3398716,86.8477581,26.34177,86.85723139999999,26.3362408,86.84203339999999
182,208,1105,221138,Norha,569,26.3348622,86.8546573,26.3417396,86.8673934,26.3247794,86.83071919999999
183,208,1105,221139,Parsarman,382,26.3230669,86.8546573,26.3316095,86.8656237,26.3156794,86.8410031
184,208,1105,221140,Imamganj,295,24.4552009,84.5815836,0.0,0.0,0.0,0.0
185,208,1105,221141,Phenglas,913,26.3236125,86.8797372,26.3367692,86.89006049999999,26.3071001,86.8574675
186,208,1105,221142,Gausabad,213,26.3044708,86.8809909,26.3085099,86.8872679,26.2958601,86.8734434
187,208,1105,221143,Ram Bishunpur,1137,26.2998023,86.8697068,26.3165493,86.89475250000001,26.2908801,86.8575285
188,208,1105,221144,Simrahi,2233,26.3111614,86.84963979999999,26.3259697,86.86303699999999,26.3058394,86.83194739999999
189,208,1105,221145,Durgapur,696,25.5173687,87.50495719999999,25.527605,87.5359421,25.5073393,87.4951401
190,208,1105,221146,Piprahi,927,26.5641963,85.3265449,26.5702686,85.3423462,26.5515462,85.3103409
191,208,1105,221147,Dharmpatti,724,26.3122231,86.8308194,26.3199692,86.83991979999999,26.3079795,86.82021309999999
192,208,1105,221148,Rampur,459,27.0592413,84.5458072,27.0733795,84.5552213,27.0524405,84.5282364
193,208,1105,221149,Gamharia,495,24.5976313,84.7459203,24.6041585,84.75486769999999,24.5913639,84.7382126
194,208,1105,221150,Sait,429,26.2928051,86.81952369999999,26.2973804,86.8426588,26.2830505,86.80798329999999
195,208,1105,221151,Manik Chand Chakla,186,26.2885749,86.8283095,26.29039,86.83867649999999,26.2826099,86.8230363
196,208,1105,221152,Raghopur,1819,25.5338122,85.3835124,25.5425758,85.40174069999999,25.5260985,85.3663711
197,208,1105,221153,Radhe Nagar,413,26.2640818,86.8546573,26.2750206,86.8673476,26.2574196,86.8444365
198,208,1105,221154,Dharahara,2665,25.2564134,86.40227709999999,25.2614733,86.40828080000001,25.2493715,86.3983253
199,208,1105,221155,Debipur,1975,25.258166,87.32521690000002,25.266655,87.33074909999999,25.2509918,87.31651310000001
200,208,1105,221156,Satkodaria,422,25.7171441,87.4257093,25.7373942,87.4396515,25.7038325,87.4035337
201,208,1105,221157,Sarhochia,276,26.2332586,86.7944127,26.2416096,86.8099136,26.2250709,86.7804336
202,208,1105,221158,Achalpur,437,26.1299942,86.13065189999999,26.1325378,86.1391144,26.1247768,86.1249998
203,208,1105,221159,Dumri,643,25.6228212,84.1843932,25.6295709,84.1932965,25.6190845,84.1773319
204,208,1105,221160,Champa Nagar,534,26.2332454,86.8609285,26.2389202,86.8695372,26.2281491,86.8543474
205,208,1105,221161,Bengaipatti,179,26.2404837,86.8546573,26.2450198,86.8678283,26.235609,86.8494261
206,208,1105,221162,Laukaha,219,26.5498118,86.4667951,26.5607102,86.47896779999999,26.5391388,86.45905499999999
207,208,1105,221164,Thalha,387,26.2348093,86.8991652,26.2373695,86.90367119999999,26.2312793,86.8964996
208,208,1105,221165,Koriapatti,192,26.1012624,86.9983795,26.1284021,87.0133719,26.0782824,86.9840758
209,208,1105,221166,Satanpatti,200,26.2431771,86.9110688,26.2450903,86.9167021,26.2361793,86.8964996
210,208,1105,221167,Barmotara,204,25.1052701,86.10137209999999,25.1129437,86.1133576,25.0935306,86.0932234
211,208,1105,221168,Hulas,1905,26.2526103,86.8697068,26.2684191,86.896469,26.2360304,86.8370971
212,208,1105,221169,Fulkahi,243,26.2905313,85.9905672,26.2973393,85.99582679999999,26.2845654,85.9835315
213,208,1105,221170,Dipnagar,254,26.1964465,87.6408469,26.2040539,87.6499099,26.1871546,87.6282425
214,208,1105,221171,Haripur,809,25.6924354,85.20832399999999,25.701838,85.24456769999999,25.6738175,85.1956908
215,208,1105,221172,Husainabad,447,25.1090458,85.85758009999999,25.1153289,85.8641624,25.1021358,85.85278989999999
216,208,1106,221173,Laukaha,219,26.5498118,86.4667951,26.5607102,86.47896779999999,26.5391388,86.45905499999999
217,208,1106,221176,Siani,232,26.3498683,86.73409339999999,26.360609,86.7495423,26.3431797,86.72109979999999
218,208,1106,221179,Baisa,106,25.9230184,87.5371129,25.932186,87.56044759999999,25.9109153,87.5163268
219,208,1106,221180,Nonpara,593,26.354229,86.7969244,26.3660602,86.80953989999999,26.3454894,86.78804009999999
220,208,1106,221181,Simri,386,26.0057905,86.3494438,26.0100853,86.3566159,26.0008286,86.3443422
221,208,1106,221183,Korhali,330,26.3809308,86.80445859999999,26.3923701,86.8183822,26.3732205,86.7888715
222,208,1106,221184,Bajdari Chakla,143,26.3944476,86.8157579,26.4013004,86.8188323,26.3905504,86.8103027
223,208,1106,221185,Gopalpur,413,25.5376627,85.1781602,0.0,0.0,0.0,0.0
224,208,1106,221186,Chhithi Hanuman Nagar,1929,26.3669112,86.8370937,26.3831003,86.85423279999999,26.3533993,86.80829609999999
225,208,1106,221187,Shahpur Pirthipatti,2047,26.3400985,86.8245443,26.3668098,86.83769989999999,26.3169708,86.7978669
226,208,1106,221188,Sadanandpur,559,25.4042965,86.2806064,25.4153111,86.29346609999999,25.4006386,86.2760425
227,208,1106,221189,Kaleanpur,560,25.9571835,85.7788384,25.9594029,85.7828604,25.9548471,85.7761546
228,208,1106,221190,Gidhani,137,26.3384162,86.7491802,26.3492604,86.7639923,26.3266295,86.733612
229,208,1106,221191,Dhadi,431,26.3377315,86.71900199999999,26.3479309,86.7374571,26.3206692,86.6962965
230,208,1106,221192,Aurahi,380,26.0580926,86.74666610000001,26.0733927,86.7640455,26.0344449,86.72994210000002
231,208,1106,221193,Sonpataha,434,26.2893971,86.6686635,26.2959099,86.6792833,26.2844791,86.6604383
232,208,1106,221194,Itahari,206,25.6690228,86.65355199999999,25.6818753,86.67140189999999,25.6538981,86.6427382
233,208,1106,221195,Banainia,631,26.2957591,86.6888051,26.30616,86.70619169999999,26.28236,86.6715162
234,208,1106,221196,Bhulia,142,25.8015904,86.7001311,25.8072433,86.7046355,25.7992514,86.69435109999999
235,208,1106,221197,Kataia Bhulia,127,26.3198106,86.7089384,26.3291207,86.7238617,26.3101597,86.7005997
236,208,1106,221198,Baltharwa,260,26.3052392,86.7164863,26.3199194,86.7312317,26.2896194,86.69960789999999
237,208,1106,221199,Garhia,641,26.2969065,86.7391229,26.3089295,86.7575988,26.2891405,86.7172928
238,208,1106,221200,Bhabtiahi,590,26.3243323,86.52491640000001,26.3382492,86.5380476,26.3116341,86.5124053
239,208,1106,221201,Piprakhurd,1159,26.3066018,86.7768273,26.3156509,86.7937089,26.2926903,86.7559587
240,208,1106,221202,Bishunpur,742,25.7882434,85.3433404,25.7928504,85.34774,25.7821979,85.33644869999999
241,208,1106,221203,Jhila Dumri,1366,26.3190687,86.80696979999999,26.3386097,86.8268966,26.3031692,86.79252629999999
242,208,1106,221204,Naraenpur,977,25.9377047,86.1794915,25.9594992,86.20455919999999,25.9084071,86.14649179999999
243,208,1106,221205,Murli,1385,26.280116,86.7793398,26.2940502,86.7980271,26.2687301,86.75105289999999
